state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,homicide,homicide_rate,robbery,robbery_rate,rape,rape_rate,aggravated_assault,aggravated_assault_rate,burglary,burglary_rate,larceny,larceny_rate,motor_vehicle_theft,motor_vehicle_theft_rate,ownership_fss,firearm_suicide_rate,total_suicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,homicide_rate_kalesan,firearm_suicides,total_suicides,ownership_rand,ownership_rand_se
Maryland,MD,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4727301.0,40152.0,849.3641509182512,220955.0,4674.020122687343,3.775,22110.0,55960.7325892557,15.368864984498677,10.932405519995651,544,11.589262888794206,15589,332.10481465700894,1783,37.98466126970601,22236,473.71112057946317,52735,1123.4554750745633,137043,2919.535577332765,31177,664.1883255219429,0.56,6.222197596805278,11.111067137152283,7.894148652,4.338607168,12.23275582,294.0,525.0,0.396,0.031
Maryland,MD,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4797431.0,43940.0,915.9068676547928,234842.0,4895.161597946901,4.4,23104.0,55470.49512851585,15.383591124269682,10.92360653906886,552,11.54457166711144,17394,363.77949198865286,2185,45.69726284898278,23809,497.94330946060916,53549,1119.928022105345,147407,3082.8816589382172,33886,708.6944846227142,0.619341564,6.295137811232868,10.164242446043767,8.951225858,3.576307527,12.52753339,301.0,486.0,0.398,0.031
Maryland,MD,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4856176.0,46469.0,956.9051863029676,255299.0,5257.20237487274,5.816666666666666,23627.0,54431.43146022032,15.395761854886755,10.90469705018624,569,11.707818930041151,19783,407.0576131687243,2229,45.864197530864196,23888,491.52263374485597,56258,1157.5720164609054,163524,3364.6913580246915,35517,730.8024691358024,0.601398601,5.338332550722746,8.876529706434333,8.814456072,3.434741099,12.24919717,258.0,429.0,0.372,0.031
Maryland,MD,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4902545.0,49085.0,1001.2146752350056,256418.0,5230.303852386873,6.533333333333334,24492.0,54758.65414028628,15.405265016000822,10.910690701676804,596,12.143439282803586,21054,428.97310513447434,2278,46.41401792991035,25157,512.5713121434393,55520,1131.2143439282804,165244,3366.8296658516706,35654,726.4466177669112,0.548806941,5.179680029258436,9.438073096791065,9.601857446,3.480417411,13.08227486,253.0,461.0,0.413,0.047
Maryland,MD,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4942504.0,49540.0,1002.325946524272,253647.0,5131.953358054946,6.058333333333334,25222.0,54764.45862375268,15.413382643333613,10.91079669726669,632,12.729103726082577,21582,434.6827794561934,2185,44.008056394763344,25141,506.3645518630413,56246,1132.8499496475326,163471,3292.467270896274,33930,683.3836858006042,0.514177694,5.510564542345386,10.717237657723194,9.744785091,3.423843411,13.1686285,272.0,529.0,0.353,0.031
Maryland,MD,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4985411.0,47457.0,951.917504895785,259039.0,5195.940715820621,5.241666666666666,26140.0,55321.774846798224,15.422026405321509,10.920921868539493,579,11.566120655213743,20147,402.4570515381542,2035,40.651218537754694,24696,493.3280063923292,52234,1043.4278865361566,168608,3368.1182580902914,38197,763.0243707550939,0.5625,5.954916828458615,10.58651880614865,9.062701705,3.789492527,12.85219423,297.0,528.0,0.376,0.036
Maryland,MD,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5023650.0,49757.0,990.4551471539618,267625.0,5327.301862191833,4.9750000000000005,27039.0,55662.8112993547,15.429667319098316,10.927067542236903,596,11.820706069020229,21334,423.1257437524792,2130,42.245140817136054,25697,509.65886552955175,53320,1057.5168583895281,178126,3532.8441094803648,36179,717.5525585085284,0.52259332,5.278849258490364,10.10125666380299,9.108991766,3.453081846,12.56207361,266.0,509.0,0.375,0.047
Maryland,MD,1996,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24,5057142.0,47230.0,933.9267119649794,260231.0,5145.811606634736,4.941666666666667,28070.0,56136.68940126442,15.43631205955715,10.935544877768509,588,11.593059936908517,19944,393.217665615142,1905,37.55914826498423,24793,488.8209779179811,50331,992.3304416403786,173817,3426.991324921136,36083,711.4156151419559,0.536926148,5.284375214370797,9.841903280296542,8.565009641,3.123478287,11.68848793,269.0,501.0,0.283,0.031
Maryland,MD,1997,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24,5092914.0,43127.0,846.8040104348905,244842.0,4807.503130820587,4.8500000000000005,29363.0,57381.21331775944,15.44336071980232,10.95747223461956,502,9.854731056144484,17157,336.80800942285043,1814,35.610522182960345,23654,464.35021594032196,47918,940.6753042795447,166256,3263.7612877895567,30668,602.0416175893208,0.520231214,5.250894956702092,10.093386972327355,8.109715544,2.430969887,10.54068543,270.0,519.0,0.324,0.029
Maryland,MD,1998,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24,5130072.0,40903.0,797.3182442663573,234624.0,4573.50306194533,4.233333333333333,31417.0,60459.824971116,15.45063025213618,11.009734373375837,513,9.990262901655306,15339,298.7147030185005,1714,33.37877312560857,23337,454.4693281402142,47393,922.9406037000974,159019,3096.7672833495617,28212,549.4060370009737,0.525150905,5.025529690829413,9.569686805908884,7.490157279,3.408117836,10.89827511,261.0,497.0,0.287,0.036
Maryland,MD,1999,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24,5171634.0,38447.0,743.4207447781495,215973.0,4176.107589980265,3.4250000000000003,32948.0,62045.38586493247,15.458699250708625,11.035621426303452,465,8.991355536760723,13636,263.66908408444993,1551,29.99052137100189,22795,440.7697837859369,43230,835.9060211917549,147296,2848.1520540703386,25447,492.0495147181722,0.555299539,4.594866081770084,8.274572114058989,7.550070408,2.573887639,10.12395805,241.0,434.0,0.298,0.036
Maryland,MD,2000,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24,5311034.0,41663.0,784.4611802522824,213422.0,4018.4642011329615,3.575,35480.0,64637.33796641339,15.485297101191614,11.076547509896669,430,8.118590325736724,13560,256.0188018999767,1543,29.132522959562245,26130,493.3459656081409,39426,744.3803306569677,145423,2745.650606836306,28573,539.4708869238964,0.516877637,4.6257084414081335,8.949329800928389,6.664796244,2.832066393,9.496862637,245.0,474.0,0.265,0.026
Maryland,MD,2001,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24,5374691.0,42088.0,783.0775759946014,219512.0,4084.178978847342,4.141666666666667,37012.0,65581.15252341729,15.497211641953388,11.091043624556766,446,8.280606355755271,13525,251.1103160573768,1449,26.902687465222847,26668,495.12827420466726,41553,771.4888697325085,145934,2709.4663854726227,32025,594.5883823835484,0.484581498,4.112385642833786,8.486468553847903,6.785436311,3.588991106,10.37442742,220.0,454.0,0.249,0.021
Maryland,MD,2002,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24,5440389.0,42015.0,772.2793351725401,217105.0,3990.615376951905,4.483333333333333,37995.0,66265.54026593773,15.509361123628535,11.101425286393106,513,9.411937382178781,13417,246.15977359979084,1370,25.135193398801032,26715,490.1362712766201,39765,729.5627485425716,143320,2629.4714729315065,34020,624.1600579760666,0.488469602,4.312499109008533,8.828592596553948,6.755631651,3.239001477,9.994633128,233.0,477.0,0.252,0.02
Maryland,MD,2003,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,5496269.0,38778.0,705.5331534901221,209418.0,3810.1846907420286,4.4750000000000005,39295.0,66993.31227807971,15.519580056373616,11.112348076646,525,9.524137793411475,13302,241.31443986277986,1358,24.635769758957675,23593,428.0056818284893,38641,700.994682809929,134372,2437.6713210976886,36405,660.4309264174184,0.486761711,4.38041302896122,8.99909120175715,7.221266667,2.987478342,10.20874501,239.0,491.0,0.24,0.032
Maryland,MD,2004,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,5546935.0,38961.0,702.3878952971326,202474.0,3650.196009147394,4.308333333333333,41515.0,68939.1471480877,15.528756080922925,11.140979469064364,521,9.368259258753119,12772,229.65721161764844,1317,23.68137705139704,24351,437.8627278500906,36704,659.9857731924654,129888,2335.5555827273033,35882,645.2051415020718,0.5,4.53777058753467,9.07554117506934,7.006317787,2.668209105,9.674526893,250.0,500.0,0.236,0.018
Maryland,MD,2005,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,5592379.0,39369.0,703.9758929071152,198483.0,3549.1693248973293,4.166666666666667,43311.0,69579.62425657222,15.536915335992552,11.150227048527112,552,9.875484806691858,14378,257.2277546206803,1266,22.649209719695456,23173,414.5735677997652,35922,642.6579080180886,128491,2298.751663580876,34070,609.5249408767963,0.467091295,3.9550418406599905,8.467385031594798,7.586489349,2.768529288,10.35501864,220.0,471.0,0.266,0.044
Maryland,MD,2006,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,5627367.0,38111.0,677.2439046538105,195484.0,3473.8093321441447,3.85,45293.0,70492.4020151321,15.543152217543268,11.163260210157445,546,9.722694853222032,14376,255.99535020131856,1178,20.976803181493686,22011,391.9528139455497,37459,667.0374111846961,127502,2270.445126695083,30523,543.5271337086009,0.481781377,4.238097756532681,8.796723914819934,7.407767507,2.706684281,10.11445179,238.0,494.0,0.237,0.035
Maryland,MD,2007,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,5653408.0,36063.0,637.8984145492418,192796.0,3410.2615625831354,3.4416666666666664,47033.0,71157.85367886726,15.547769107119873,11.172655979420272,554,9.860556776160378,13258,235.97700674789584,1179,20.984831117496544,21072,375.0571342730171,37095,660.2479307069841,127308,2265.934588554919,28393,505.3624341976924,0.44980695,4.147129474450123,9.219798574099414,7.546707713,2.652027003,10.19873472,233.0,518.0,0.206,0.032
Maryland,MD,2008,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25,5684965.0,35393.0,622.5719947264407,198165.0,3485.773439238412,4.316666666666666,49026.0,71447.44560908787,15.553335528595492,11.176717431971394,493,8.751069698453758,13203,234.36181182289042,1127,20.004980831962243,20570,365.130839142381,38849,689.5949426272415,133983,2378.2851347016835,25333,449.67717783149914,0.518737673,4.668420549073709,8.999578777111676,6.727495772,2.55609338,9.283589153,263.0,507.0,0.235,0.035
Maryland,MD,2009,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,26,5730388.0,33625.0,586.7840013625604,182295.0,3181.198201587746,7.133333333333333,48448.0,70832.02008407722,15.561293800185531,11.168066438517132,440,7.7200052355671875,12007,210.66841559876184,1156,20.282559209808337,20022,351.295329151196,36905,647.5154391331978,125771,2206.710860187547,19619,344.2245061740742,0.458181818,4.421457544006661,9.650006544458984,5.544367396,2.473910769,8.018278165,252.0,550.0,0.218,0.032
Maryland,MD,2010,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,26,5788784.0,31607.0,546.0041348925785,173309.0,2993.875743161258,7.766666666666667,49616.0,71371.61513446753,15.571432810221305,11.175655522148556,426,7.363005322968895,11054,191.05788929600507,1228,21.224813466210804,18899,326.65126196898865,36704,634.3937731789913,118578,2049.5080872934404,18027,311.5795703219725,0.442231076,3.845119953886273,8.694820796625716,5.300030207,2.28628754,7.586317747,222.0,502.0,0.196,0.028
Maryland,MD,2011,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,27,5840241.0,28817.0,493.4214187393979,166846.0,2856.834161466967,7.283333333333334,51797.0,72240.82881178596,15.580282621076233,11.18776066105642,399,6.832692532945908,10342,177.1020204905428,1200,20.549451226904985,16876,288.9937824210404,35823,613.4524927511811,114951,1968.4833066532958,16072,275.2256500990141,0.435251799,4.152161980986187,9.539677939786445,4.735523582,2.436392567,7.171916149,242.0,556.0,0.266,0.032
Maryland,MD,2012,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,27,5888375.0,28086.0,476.9736981764918,162309.0,2756.4311036576305,6.866666666666667,52481.0,71708.1507981937,15.588490626221496,11.180359699320498,373,6.338290000727289,10173,172.86708894744962,1237,21.020012683377097,16303,277.03255196208306,33803,574.4054072240872,113550,1929.5250122857472,14956,254.14333847420195,0.468158348,4.622263369429471,9.873290506023983,4.996122907,1.937272147,6.933395054,272.0,581.0,0.213,0.026
Maryland,MD,2013,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,31,5925197.0,28235.0,476.52424045985305,157918.0,2665.194085529983,6.566666666666666,51871.0,69850.67767538416,15.594724493377882,11.154115066504676,384,6.466021310591797,10048,169.1942242938187,1679,28.272004636676115,16124,271.5055406562035,31950,537.9931793578331,112551,1895.2009492927539,13417,225.92345813596393,0.452464789,4.334762399360142,9.580330905978835,5.043167149,2.057747131,7.100914281,257.0,568.0,0.18,0.032
Maryland,MD,2014,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,31,5960064.0,26767.0,449.1059156411743,150390.0,2523.295051865215,5.733333333333333,53075.0,70335.76324201396,15.600591777238913,11.161035671657965,362,6.0582265863767555,9565,160.07441242733057,1632,27.312225936372553,15208,254.51245835805994,28134,470.83465961636364,109140,1826.5051094949147,13116,219.50193344452353,0.45785124,4.634891833839295,10.123139203872828,4.166382912,2.309079686,6.475462598,277.0,605.0,0.219,0.035
Maryland,MD,2015,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,31,5988528.0,28185.0,470.6498825754843,142547.0,2380.334532960353,5.033333333333333,55032.0,72840.97061730556,15.605356196987056,11.196033859086446,538,8.97417056895741,10111,168.6576926073018,1717,28.640614994237684,15819,263.87063983334065,26432,440.902000889744,102701,1713.11578364776,13414,223.75376210407939,0.441229656,4.062332834587634,9.206844498061319,7.408762752,2.513984664,9.922747416,244.0,553.0,0.201,0.032
Maryland,MD,2016,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,31,6007014.0,29019.0,483.0852733154943,139716.0,2325.8810450583264,4.25,56606.0,73986.6569219792,15.608438344443869,11.211640044063024,536,8.896631761772102,10815,179.50946362605464,1827,30.32489968051797,15841,262.9319845862535,24832,412.1663431125464,100995,1676.33456115704,13889,230.53231070756107,0.428327645,4.171897467059877,9.739967791621867,7.246801975,2.376818079,9.623620053,251.0,586.0,0.167,0.028
Maryland,MD,2017,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,31,6028186.0,30321.0,502.9871341063464,134705.0,2234.585993199281,4.066666666666666,58245.0,74540.12392859037,15.611956694257795,11.21909283561022,558,9.261578342247189,11189,185.71290335377023,1712,28.415451831410724,16862,279.8722831666166,23526,390.48009333280885,97657,1620.8923945678023,13522,224.43559559832698,0.431528662,4.477727601159054,10.37643148903279,7.501432955,2.19755635,9.698989306,271.0,628.0,,
Maryland,MD,2018,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,34,6042153.0,28330.0,468.8726021999112,122945.0,2034.7879307260175,3.8083333333333336,59915.0,74851.70482551074,15.614270963348954,11.223264166148322,491,8.134793023362926,9716,160.97280858450958,1991,32.986502870703845,16132,267.2718555048691,18910,313.2972221421445,91887,1522.3660418284098,12148,201.2657141503316,0.409230769,4.401992613257809,10.756748866983369,7.049807719,1.903117107,8.952924826,266.0,650.0,,
Maryland,MD,2019,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,34,6054954.0,27511.0,454.35522714127967,118091.0,1950.3203492545117,3.3833333333333333,61723.0,75737.1260978848,15.616387337913222,11.235023756424882,545,9.000894143869631,9215,152.18943034084157,1944,32.10594168015149,15807,261.058960976417,16872,278.64786421168515,89938,1485.362233965774,11281,186.31025107705196,0.409160305,4.432917388945495,10.834182424474996,7.741064694,1.819481018,9.560545712,268.0,655.0,,
Maryland,MD,2020,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,34,6178387.0,24215.0,391.9307741648427,97487.0,1577.8713764612023,6.516666666666667,64840.0,78577.31237056418,15.636567792130355,11.271838290065892,553,9.131738455121221,7174,118.46490357511688,1732,28.600670893797385,14756,243.66714763791813,15261,252.0062578003706,71757,1184.929758271489,10469,172.87553324894043,0.456410256,4.408994877969921,9.660157316900387,8.68588504,2.03111,10.71699504,267.0,585.0,,
Maryland,MD,2021,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,38,6176035.0,26866.0,435.0040114733806,93975.0,1521.6073095440684,5.2,69032.0,79916.37005475015,15.636187037769137,11.28873599255557,680,11.012841296859234,7425,120.25050974879385,2196,35.564999246916,16565,268.2760530624606,13022,210.89591083485433,69005,1117.5604613084874,11948,193.50209972775608,0.5,5.016665849435617,10.033331698871233,9.58021,1.89339,11.4736,310.0,620.0,,
Maryland,MD,2022,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,38,6183257.0,26171.0,423.25589895422434,105629.0,1708.3068033562247,3.0,71013.0,76126.57860235334,15.63735571325993,11.240152741773915,604,9.797782846093702,7314,118.64401280849229,2088,33.87048109709213,16165,262.22046309123294,12314,199.7514866999964,78856,1279.1621922376903,14459,234.54659299945172,0.44243,4.344006562841141,9.818423755417896,8.70416,1.9217,10.62586,269.0,608.0,,
Maryland,MD,2023,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,40,6204927.0,27371.0,441.1171960604855,133482.0,2151.225953182044,2.216666666666667,74945.0,77157.45857714998,15.640854211845758,11.253603529426297,541,8.701859495691052,8124,130.6726553474937,2134,34.324894942337714,16572,266.55677553159353,12251,197.05449294216461,86631,1393.4395378395775,34600,556.5329732918862,0.44574,4.2946330597957685,9.6347760405156,7.41508,1.94626,9.36133,267.0,599.0,,
Maryland,MD,2024,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,40,6245314.0,26330.0,421.59609588885365,128369.0,2055.4450905110616,3.1666666666666665,78538.0,78538.0,15.647341980501986,11.271337863076422,448,7.152870248849634,7719,123.24331573854981,2066,32.986227531525316,16097,257.0083758833316,11901,190.01408221330243,90616,1446.7957376557106,25852,412.75893230638553,,,,,,,,,,
Massachusetts,MA,1979,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5738404.0,30650.0,534.1206370272989,310756.0,5415.373333770156,5.483333333333333,9482.0,40980.28954764639,15.562691680852533,10.620846487352273,212,3.6748136592130347,11724,203.2241289651586,1428,24.75299011960478,17286,299.6359854394176,92570,1604.6108511007108,152135,2637.1121511527126,66051,1144.9297971918877,0.258252427,2.3202057314210442,8.984255275803292,1.517728561,2.128309017,3.646037578,133.0,515.0,,
